time_s,trip_id,drone_id,x,y,altitude_m,phase,connected,mode,reason
4967.252,T025,U02,317436.583,2551155.134,372.909,return,0,outage,terrain_occlusion
4968.392,T011,U07,318998.839,2548400.884,398.239,return,1,direct,
4968.883,T017,U06,319745.557,2548026.46,308.954,return,1,direct,
4969.208,T026,U01,316730.046,2547861.705,571.799,cruise,1,direct,
4970.387,T012,U08,315149.487,2547570.987,561.804,cruise,0,outage,terrain_occlusion
4972.252,T025,U02,317449.652,2551096.575,372.909,return,0,outage,terrain_occlusion
4973.392,T011,U07,318990.646,2548326.333,398.239,return,1,direct,
4973.883,T017,U06,319715.998,2547957.53,308.954,return,1,direct,
4974.208,T026,U01,316691.228,2547907.456,571.799,cruise,1,direct,
4975.387,T012,U08,315084.321,2547608.112,561.804,cruise,0,outage,terrain_occlusion
4976.618,T022,U05,318686.201,2545556.139,127.7,ascent,1,direct,
4977.252,T025,U02,317462.722,2551038.015,372.909,return,0,outage,terrain_occlusion
4978.392,T011,U07,318982.452,2548251.781,398.239,return,1,direct,
4978.883,T017,U06,319686.439,2547888.601,308.954,return,1,direct,
4979.208,T026,U01,316652.411,2547953.207,571.799,cruise,1,direct,
4980.387,T012,U08,315019.154,2547645.237,561.804,cruise,0,outage,terrain_occlusion
4981.618,T022,U05,318686.201,2545556.139,142.7,ascent,1,direct,
4982.252,T025,U02,317475.791,2550979.456,372.909,return,0,outage,terrain_occlusion
4983.392,T011,U07,318974.259,2548177.23,398.239,return,1,direct,
4983.883,T017,U06,319656.88,2547819.672,308.954,return,1,direct,
4984.208,T026,U01,316613.593,2547998.959,571.799,cruise,1,direct,
4985.387,T012,U08,314953.987,2547682.362,561.804,cruise,0,outage,terrain_occlusion
4986.618,T022,U05,318686.201,2545556.139,157.7,ascent,1,direct,
4987.252,T025,U02,317488.861,2550920.897,372.909,return,0,outage,terrain_occlusion
4988.392,T011,U07,318966.066,2548102.679,398.239,return,1,direct,
4988.883,T017,U06,319627.321,2547750.742,308.954,return,1,direct,
4989.208,T026,U01,316574.775,2548044.71,571.799,cruise,1,direct,
4990.387,T012,U08,314888.82,2547719.487,561.804,cruise,0,outage,terrain_occlusion
4991.618,T022,U05,318686.201,2545556.139,172.7,ascent,1,direct,
4992.252,T025,U02,317501.931,2550862.338,372.909,return,0,outage,terrain_occlusion
4993.392,T011,U07,318957.873,2548028.128,398.239,return,1,direct,
4993.883,T017,U06,319597.761,2547681.813,308.954,return,1,direct,
4994.208,T026,U01,316535.957,2548090.461,571.799,cruise,1,direct,
4995.387,T012,U08,314823.653,2547756.613,561.804,cruise,0,outage,terrain_occlusion
4996.618,T022,U05,318686.201,2545556.139,187.7,ascent,1,direct,
4997.252,T025,U02,317515.0,2550803.778,372.909,return,0,outage,terrain_occlusion
4998.392,T011,U07,318949.68,2547953.577,398.239,return,1,direct,
4998.883,T017,U06,319568.202,2547612.884,308.954,return,1,direct,
4999.208,T026,U01,316497.14,2548136.213,571.799,cruise,1,direct,
5000.387,T012,U08,314758.486,2547793.738,561.804,cruise,0,outage,terrain_occlusion
5001.618,T022,U05,318686.201,2545556.139,202.7,ascent,1,direct,
5002.252,T025,U02,317528.07,2550745.219,372.909,return,0,outage,terrain_occlusion
5003.392,T011,U07,318941.487,2547879.026,398.239,return,1,direct,
5003.883,T017,U06,319538.643,2547543.954,308.954,return,1,direct,
5004.208,T026,U01,316458.322,2548181.964,571.799,cruise,1,direct,
5005.387,T012,U08,314693.32,2547830.863,561.804,cruise,0,outage,terrain_occlusion
5006.618,T022,U05,318686.201,2545556.139,217.7,ascent,1,direct,
5007.252,T025,U02,317541.14,2550686.66,372.909,return,0,outage,terrain_occlusion
5008.392,T011,U07,318933.293,2547804.475,398.239,return,1,direct,
5008.883,T017,U06,319509.084,2547475.025,308.954,return,1,direct,
5009.208,T026,U01,316419.504,2548227.715,571.799,cruise,1,direct,
5010.387,T012,U08,314628.153,2547867.988,561.804,cruise,0,outage,terrain_occlusion
5011.618,T022,U05,318686.201,2545556.139,232.7,ascent,1,direct,
5012.252,T025,U02,317554.209,2550628.101,372.909,return,0,outage,terrain_occlusion
5013.392,T011,U07,318925.1,2547729.923,398.239,return,1,direct,
5013.883,T017,U06,319479.525,2547406.096,308.954,return,1,direct,
5014.208,T026,U01,316380.687,2548273.467,571.799,cruise,1,direct,
5015.387,T012,U08,314562.986,2547905.114,561.804,cruise,0,outage,terrain_occlusion
5016.618,T022,U05,318686.201,2545556.139,247.7,ascent,1,direct,
5017.252,T025,U02,317567.279,2550569.541,372.909,return,0,outage,terrain_occlusion
5018.392,T011,U07,318916.907,2547655.372,398.239,return,1,direct,
5018.883,T017,U06,319449.965,2547337.166,308.954,return,1,direct,
5019.208,T026,U01,316341.869,2548319.218,571.799,cruise,1,direct,
5020.387,T012,U08,314497.819,2547942.239,561.804,cruise,0,outage,terrain_occlusion
5021.618,T022,U05,318686.201,2545556.139,262.7,ascent,1,direct,
5022.252,T025,U02,317580.348,2550510.982,372.909,return,0,outage,terrain_occlusion
5023.392,T011,U07,318908.714,2547580.821,398.239,return,1,direct,
5023.883,T017,U06,319420.406,2547268.237,308.954,return,1,direct,
5024.208,T026,U01,316303.051,2548364.969,571.799,cruise,1,direct,
5025.387,T012,U08,314432.652,2547979.364,561.804,cruise,0,outage,terrain_occlusion
5026.618,T022,U05,318686.201,2545556.139,277.7,ascent,1,direct,
5027.252,T025,U02,317593.418,2550452.423,372.909,return,0,outage,terrain_occlusion
5028.392,T011,U07,318900.521,2547506.27,398.239,return,1,direct,
5028.883,T017,U06,319390.847,2547199.308,308.954,return,1,direct,
5029.208,T026,U01,316264.234,2548410.721,571.799,cruise,1,direct,
5030.387,T012,U08,314367.485,2548016.489,561.804,cruise,0,outage,terrain_occlusion
5031.618,T022,U05,318686.201,2545556.139,292.7,ascent,1,direct,
5032.252,T025,U02,317606.488,2550393.864,372.909,return,0,outage,terrain_occlusion
5033.392,T011,U07,318892.328,2547431.719,398.239,return,1,direct,
5033.883,T017,U06,319361.288,2547130.378,308.954,return,1,direct,
5034.208,T026,U01,316225.416,2548456.472,571.799,cruise,1,direct,
5035.387,T012,U08,314302.318,2548053.614,561.804,cruise,0,outage,terrain_occlusion
5036.618,T022,U05,318686.201,2545556.139,307.7,ascent,1,direct,
5037.252,T025,U02,317619.557,2550335.304,372.909,return,0,outage,terrain_occlusion
5038.392,T011,U07,318884.134,2547357.168,398.239,return,1,direct,
5038.883,T017,U06,319331.728,2547061.449,308.954,return,1,direct,
5039.208,T026,U01,316186.598,2548502.224,571.799,cruise,1,direct,
5040.387,T012,U08,314237.152,2548090.74,561.804,cruise,0,outage,terrain_occlusion
5041.618,T022,U05,318686.201,2545556.139,322.7,ascent,1,direct,
5042.252,T025,U02,317632.627,2550276.745,372.909,return,0,outage,terrain_occlusion
5043.392,T011,U07,318875.941,2547282.617,398.239,return,1,direct,
5043.883,T017,U06,319302.169,2546992.52,308.954,return,1,direct,
5044.208,T026,U01,316147.78,2548547.975,571.799,cruise,1,direct,
5045.387,T012,U08,314171.985,2548127.865,561.804,cruise,0,outage,terrain_occlusion
5046.618,T022,U05,318684.088,2545612.545,326.411,cruise,1,direct,
5047.252,T025,U02,317645.697,2550218.186,372.909,return,0,outage,terrain_occlusion
5048.392,T011,U07,318867.748,2547208.066,398.239,return,1,direct,
5048.883,T017,U06,319272.61,2546923.59,308.954,return,1,direct,
5049.208,T026,U01,316108.963,2548593.726,571.799,cruise,0,outage,terrain_occlusion
5050.387,T012,U08,314106.818,2548164.99,561.804,cruise,0,outage,terrain_occlusion
5051.618,T022,U05,318681.28,2545687.493,326.411,cruise,1,direct,
5052.252,T025,U02,317658.766,2550159.627,372.909,return,0,outage,terrain_occlusion
5053.392,T011,U07,318859.555,2547133.514,398.239,return,1,direct,
5053.883,T017,U06,319243.051,2546854.661,308.954,return,1,direct,
5054.208,T026,U01,316070.145,2548639.478,571.799,cruise,0,outage,terrain_occlusion
5055.387,T012,U08,314041.651,2548202.115,561.804,cruise,0,outage,terrain_occlusion
5056.618,T022,U05,318678.472,2545762.44,326.411,cruise,1,direct,
5057.252,T025,U02,317671.836,2550101.067,372.909,return,0,outage,terrain_occlusion
5058.392,T011,U07,318851.362,2547058.963,398.239,return,1,direct,
5058.883,T017,U06,319213.492,2546785.732,308.954,return,1,direct,
5059.208,T026,U01,316031.327,2548685.229,571.799,cruise,0,outage,terrain_occlusion
5060.387,T012,U08,313976.484,2548239.24,561.804,cruise,0,outage,terrain_occlusion
5061.618,T022,U05,318675.663,2545837.388,326.411,cruise,1,direct,
5062.252,T025,U02,317684.905,2550042.508,372.909,return,0,outage,terrain_occlusion
5063.392,T011,U07,318843.168,2546984.412,398.239,return,1,direct,
5063.883,T017,U06,319183.932,2546716.802,308.954,return,1,direct,
5064.208,T026,U01,315992.51,2548730.98,571.799,cruise,0,outage,terrain_occlusion
5065.387,T012,U08,313911.317,2548276.366,561.804,cruise,0,outage,terrain_occlusion
5066.618,T022,U05,318672.855,2545912.335,326.411,cruise,1,direct,
5067.252,T025,U02,317697.975,2549983.949,372.909,return,0,outage,terrain_occlusion
5068.392,T011,U07,318834.975,2546909.861,398.239,return,1,direct,
5068.883,T017,U06,319154.373,2546647.873,308.954,return,1,direct,
5069.208,T026,U01,315953.692,2548776.732,571.799,cruise,0,outage,terrain_occlusion
5070.387,T012,U08,313846.15,2548313.491,561.804,cruise,0,outage,terrain_occlusion
5071.618,T022,U05,318670.047,2545987.282,326.411,cruise,1,direct,
5072.252,T025,U02,317711.045,2549925.39,372.909,return,0,outage,terrain_occlusion
5073.392,T011,U07,318826.782,2546835.31,398.239,return,1,direct,
5073.883,T017,U06,319124.814,2546578.944,308.954,return,1,direct,
5074.208,T026,U01,315914.874,2548822.483,571.799,cruise,0,outage,terrain_occlusion
5075.387,T012,U08,313780.984,2548350.616,561.804,cruise,0,outage,terrain_occlusion
5076.618,T022,U05,318667.239,2546062.23,326.411,cruise,1,direct,
5077.252,T025,U02,317724.114,2549866.83,372.909,return,0,outage,terrain_occlusion
5078.392,T011,U07,318818.589,2546760.759,398.239,return,1,direct,
5078.883,T017,U06,319095.255,2546510.014,308.954,return,1,direct,
5079.208,T026,U01,315876.057,2548868.234,571.799,cruise,0,outage,terrain_occlusion
5080.387,T012,U08,313715.817,2548387.741,561.804,cruise,0,outage,terrain_occlusion
5081.618,T022,U05,318664.431,2546137.177,326.411,cruise,1,direct,
5082.252,T025,U02,317737.184,2549808.271,372.909,return,1,direct,
5083.392,T011,U07,318810.396,2546686.208,398.239,return,1,direct,
5083.883,T017,U06,319065.696,2546441.085,308.954,return,1,direct,
5084.208,T026,U01,315837.239,2548913.986,571.799,cruise,0,outage,terrain_occlusion
5085.387,T012,U08,313650.65,2548424.867,561.804,cruise,0,outage,terrain_occlusion
5086.618,T022,U05,318661.623,2546212.125,326.411,cruise,1,direct,
5087.252,T025,U02,317750.253,2549749.712,372.909,return,1,direct,
5088.392,T011,U07,318802.203,2546611.656,398.239,return,1,direct,
5088.883,T017,U06,319036.136,2546372.156,308.954,return,1,direct,
5089.208,T026,U01,315798.421,2548959.737,571.799,cruise,0,outage,terrain_occlusion
5090.387,T012,U08,313585.483,2548461.992,561.804,cruise,0,outage,terrain_occlusion
5091.618,T022,U05,318658.814,2546287.072,326.411,cruise,1,direct,
5092.252,T025,U02,317763.323,2549691.153,372.909,return,1,direct,
5093.392,T011,U07,318794.009,2546537.105,398.239,return,1,direct,
5093.883,T017,U06,319006.577,2546303.226,308.954,return,1,direct,
5094.208,T026,U01,315759.603,2549005.488,571.799,cruise,0,outage,terrain_occlusion
5095.387,T012,U08,313520.316,2548499.117,561.804,cruise,0,outage,terrain_occlusion
5096.618,T022,U05,318656.006,2546362.019,326.411,cruise,1,direct,
5097.252,T025,U02,317776.393,2549632.593,372.909,return,1,direct,
5098.392,T011,U07,318785.816,2546462.554,398.239,return,1,direct,
5098.883,T017,U06,318977.018,2546234.297,308.954,return,1,direct,
5099.208,T026,U01,315720.786,2549051.24,571.799,cruise,0,outage,terrain_occlusion
5100.387,T012,U08,313455.149,2548536.242,561.804,cruise,0,outage,terrain_occlusion
5101.618,T022,U05,318653.198,2546436.967,326.411,cruise,1,direct,
5102.252,T025,U02,317789.462,2549574.034,372.909,return,1,direct,
5103.392,T011,U07,318777.623,2546388.003,398.239,return,1,direct,
5103.883,T017,U06,318947.459,2546165.368,308.954,return,1,direct,
5104.208,T026,U01,315681.968,2549096.991,571.799,cruise,0,outage,terrain_occlusion
5105.387,T012,U08,313389.983,2548573.367,561.804,cruise,0,outage,terrain_occlusion
5106.618,T022,U05,318650.39,2546511.914,326.411,cruise,1,direct,
5107.252,T025,U02,317802.532,2549515.475,372.909,return,1,direct,
5108.392,T011,U07,318769.43,2546313.452,398.239,return,1,direct,
5108.883,T017,U06,318917.9,2546096.438,308.954,return,1,direct,
5109.208,T026,U01,315643.15,2549142.742,571.799,cruise,0,outage,terrain_occlusion
5110.387,T012,U08,313324.816,2548610.493,561.804,cruise,0,outage,terrain_occlusion
5111.618,T022,U05,318647.582,2546586.862,326.411,cruise,1,direct,
5112.252,T025,U02,317815.602,2549456.916,372.909,return,1,direct,
5113.392,T011,U07,318761.237,2546238.901,398.239,return,1,direct,
5113.883,T017,U06,318888.34,2546027.509,308.954,return,1,direct,
5114.208,T026,U01,315604.333,2549188.494,571.799,cruise,0,outage,terrain_occlusion
5115.387,T012,U08,313259.649,2548647.618,561.804,cruise,0,outage,terrain_occlusion
5116.618,T022,U05,318644.774,2546661.809,326.411,cruise,1,direct,
5117.252,T025,U02,317828.671,2549398.356,372.909,return,1,direct,
5118.392,T011,U07,318753.044,2546164.35,398.239,return,1,direct,
5118.883,T017,U06,318858.781,2545958.58,308.954,return,1,direct,
5119.208,T026,U01,315565.515,2549234.245,571.799,cruise,0,outage,terrain_occlusion
5120.387,T012,U08,313194.482,2548684.743,561.804,cruise,0,outage,terrain_occlusion
5121.618,T022,U05,318641.966,2546736.756,326.411,cruise,1,direct,
5122.252,T025,U02,317841.741,2549339.797,372.909,return,1,direct,
5123.392,T011,U07,318744.85,2546089.798,398.239,return,1,direct,
5123.883,T017,U06,318829.222,2545889.65,308.954,return,1,direct,
5124.208,T026,U01,315526.697,2549279.996,571.799,cruise,0,outage,terrain_occlusion
5125.387,T012,U08,313129.315,2548721.868,561.804,cruise,0,outage,terrain_occlusion
5126.618,T022,U05,318639.157,2546811.704,326.411,cruise,1,direct,
5127.252,T025,U02,317854.81,2549281.238,372.909,return,1,direct,
5128.392,T011,U07,318736.657,2546015.247,398.239,return,1,direct,
5128.883,T017,U06,318799.663,2545820.721,308.954,return,1,direct,
5129.208,T026,U01,315487.88,2549325.748,571.799,cruise,0,outage,terrain_occlusion
5130.387,T012,U08,313064.148,2548758.993,561.804,cruise,0,outage,terrain_occlusion
5131.618,T022,U05,318636.349,2546886.651,326.411,cruise,1,direct,
5132.252,T025,U02,317867.88,2549222.679,372.909,return,1,direct,
5133.392,T011,U07,318728.464,2545940.696,398.239,return,1,direct,
5133.883,T017,U06,318770.104,2545751.792,308.954,return,1,direct,
5134.208,T026,U01,315449.062,2549371.499,571.799,cruise,0,outage,terrain_occlusion
5135.387,T012,U08,312998.981,2548796.119,561.804,cruise,0,outage,terrain_occlusion
5136.618,T022,U05,318633.541,2546961.599,326.411,cruise,1,direct,
5137.252,T025,U02,317880.95,2549164.12,372.909,return,1,direct,
5138.392,T011,U07,318720.271,2545866.145,398.239,return,1,direct,
5138.883,T017,U06,318740.544,2545682.862,308.954,return,1,direct,
5139.208,T026,U01,315410.244,2549417.251,571.799,cruise,0,outage,terrain_occlusion
5140.387,T012,U08,312933.815,2548833.244,561.804,cruise,0,outage,terrain_occlusion
5141.618,T022,U05,318630.733,2547036.546,326.411,cruise,1,direct,
5142.252,T025,U02,317894.019,2549105.56,372.909,return,1,direct,
5143.392,T011,U07,318712.078,2545791.594,398.239,return,1,direct,
5143.883,T017,U06,318710.985,2545613.933,308.954,return,1,direct,
5144.208,T026,U01,315371.426,2549463.002,571.799,cruise,0,outage,terrain_occlusion
5145.387,T012,U08,312868.648,2548870.369,561.804,cruise,0,outage,terrain_occlusion
5146.618,T022,U05,318627.925,2547111.493,326.411,cruise,1,direct,
5147.252,T025,U02,317907.089,2549047.001,372.909,return,1,direct,
5148.392,T011,U07,318703.885,2545717.043,398.239,return,1,direct,
5148.883,T017,U06,318686.201,2545556.139,306.935,return,1,direct,
5149.208,T026,U01,315332.609,2549508.753,571.799,cruise,0,outage,terrain_occlusion
5150.387,T012,U08,312803.481,2548907.494,561.804,cruise,0,outage,terrain_occlusion
5151.618,T022,U05,318625.117,2547186.441,326.411,cruise,1,direct,
5152.252,T025,U02,317920.159,2548988.442,372.909,return,1,direct,
5153.392,T011,U07,318695.691,2545642.492,398.239,return,1,direct,
5153.883,T017,U06,318686.201,2545556.139,294.435,return,1,direct,
5154.208,T026,U01,315293.791,2549554.505,571.799,cruise,0,outage,terrain_occlusion
5155.387,T012,U08,312738.314,2548944.619,561.804,cruise,0,outage,terrain_occlusion
5156.618,T022,U05,318622.308,2547261.388,326.411,cruise,1,direct,
5157.252,T025,U02,317933.228,2548929.883,372.909,return,1,direct,
5158.392,T011,U07,318687.498,2545567.941,398.239,return,1,direct,
5158.883,T017,U06,318686.201,2545556.139,281.935,return,1,direct,
5159.208,T026,U01,315254.973,2549600.256,571.799,cruise,0,outage,terrain_occlusion
5160.387,T012,U08,312673.147,2548981.745,561.804,cruise,0,outage,terrain_occlusion
5161.618,T022,U05,318619.5,2547336.336,326.411,cruise,1,direct,
5162.252,T025,U02,317946.298,2548871.323,372.909,return,1,direct,
5163.392,T011,U07,318686.201,2545556.139,389.822,return,1,direct,
5163.883,T017,U06,318686.201,2545556.139,269.435,return,1,direct,
5164.208,T026,U01,315216.156,2549646.007,571.799,cruise,0,outage,terrain_occlusion
5165.387,T012,U08,312607.98,2549018.87,561.804,cruise,0,outage,terrain_occlusion
5166.618,T022,U05,318616.692,2547411.283,326.411,cruise,1,direct,
5167.252,T025,U02,317959.367,2548812.764,372.909,return,1,direct,
5168.392,T011,U07,318686.201,2545556.139,379.822,return,1,direct,
5168.883,T017,U06,318686.201,2545556.139,256.935,return,1,direct,
5169.208,T026,U01,315177.338,2549691.759,571.799,cruise,0,outage,terrain_occlusion
5170.387,T012,U08,312542.813,2549055.995,561.804,cruise,0,outage,terrain_occlusion
5171.618,T022,U05,318613.884,2547486.231,326.411,cruise,1,direct,
5172.252,T025,U02,317972.437,2548754.205,372.909,return,1,direct,
5173.392,T011,U07,318686.201,2545556.139,369.822,return,1,direct,
5173.883,T017,U06,318686.201,2545556.139,244.435,return,1,direct,
5174.208,T026,U01,315138.52,2549737.51,571.799,cruise,0,outage,terrain_occlusion
5175.387,T012,U08,312477.647,2549093.12,561.804,cruise,0,outage,terrain_occlusion
5176.618,T022,U05,318611.076,2547561.178,326.411,cruise,1,direct,
5177.252,T025,U02,317985.507,2548695.646,372.909,return,1,direct,
5178.392,T011,U07,318686.201,2545556.139,359.822,return,1,direct,
5178.883,T017,U06,318686.201,2545556.139,231.935,return,1,direct,
5179.208,T026,U01,315099.703,2549783.261,571.799,cruise,0,outage,terrain_occlusion
5180.387,T012,U08,312412.48,2549130.246,561.804,cruise,0,outage,terrain_occlusion
5181.618,T022,U05,318608.268,2547636.125,326.411,cruise,1,direct,
5182.252,T025,U02,317998.576,2548637.086,372.909,return,1,direct,
5183.392,T011,U07,318686.201,2545556.139,349.822,return,1,direct,
5183.883,T017,U06,318686.201,2545556.139,219.435,return,1,direct,
5184.208,T026,U01,315060.885,2549829.013,571.799,cruise,0,outage,terrain_occlusion
5185.387,T012,U08,312375.159,2549151.507,557.531,descent,0,outage,terrain_occlusion
5186.618,T022,U05,318605.459,2547711.073,326.411,cruise,1,direct,
5187.252,T025,U02,318011.646,2548578.527,372.909,return,1,direct,
5188.392,T011,U07,318686.201,2545556.139,339.822,return,1,direct,
5188.883,T017,U06,318686.201,2545556.139,206.935,return,1,direct,
5189.208,T026,U01,315022.067,2549874.764,571.799,cruise,0,outage,terrain_occlusion
5190.387,T012,U08,312375.159,2549151.507,547.531,descent,0,outage,terrain_occlusion
5191.618,T022,U05,318602.651,2547786.02,326.411,cruise,1,direct,
5192.252,T025,U02,318024.715,2548519.968,372.909,return,1,direct,
5193.392,T011,U07,318686.201,2545556.139,329.822,return,1,direct,
5193.883,T017,U06,318686.201,2545556.139,194.435,return,1,direct,
5194.208,T026,U01,314983.249,2549920.515,571.799,cruise,0,outage,terrain_occlusion
5195.387,T012,U08,312375.159,2549151.507,537.531,descent,0,outage,terrain_occlusion
5196.618,T022,U05,318599.843,2547860.968,326.411,cruise,1,direct,
5197.252,T025,U02,318037.785,2548461.409,372.909,return,1,direct,
5198.392,T011,U07,318686.201,2545556.139,319.822,return,1,direct,
5198.883,T017,U06,318686.201,2545556.139,181.935,return,1,direct,
5199.208,T026,U01,314944.432,2549966.267,571.799,cruise,0,outage,terrain_occlusion
5200.387,T012,U08,312375.159,2549151.507,527.531,descent,0,outage,terrain_occlusion
5201.618,T022,U05,318597.035,2547935.915,326.411,cruise,1,direct,
5202.252,T025,U02,318050.855,2548402.849,372.909,return,1,direct,
5203.392,T011,U07,318686.201,2545556.139,309.822,return,1,direct,
5203.883,T017,U06,318686.201,2545556.139,169.435,return,1,direct,
5204.208,T026,U01,314905.614,2550012.018,571.799,cruise,0,outage,terrain_occlusion
5205.387,T012,U08,312375.159,2549151.507,517.531,descent,0,outage,terrain_occlusion
5206.618,T022,U05,318594.227,2548010.862,326.411,cruise,1,direct,
5207.252,T025,U02,318063.924,2548344.29,372.909,return,1,direct,
5208.392,T011,U07,318686.201,2545556.139,299.822,return,1,direct,
5208.883,T017,U06,318686.201,2545556.139,156.935,return,1,direct,
5209.208,T026,U01,314866.796,2550057.769,571.799,cruise,0,outage,terrain_occlusion
5210.387,T012,U08,312375.159,2549151.507,507.531,descent,0,outage,terrain_occlusion
5211.618,T022,U05,318591.419,2548085.81,326.411,cruise,1,direct,
5212.252,T025,U02,318076.994,2548285.731,372.909,return,1,direct,
5213.392,T011,U07,318686.201,2545556.139,289.822,return,1,direct,
5213.883,T017,U06,318686.201,2545556.139,144.435,return,1,direct,
5214.208,T026,U01,314827.979,2550103.521,571.799,cruise,0,outage,terrain_occlusion
5215.387,T012,U08,312375.159,2549151.507,497.531,descent,0,outage,terrain_occlusion
5216.618,T022,U05,318588.611,2548160.757,326.411,cruise,1,direct,
5217.252,T025,U02,318090.064,2548227.172,372.909,return,1,direct,
5218.392,T011,U07,318686.201,2545556.139,279.822,return,1,direct,
5218.883,T017,U06,318686.201,2545556.139,131.935,return,1,direct,
5219.208,T026,U01,314798.303,2550138.497,568.855,descent,0,outage,terrain_occlusion
5220.387,T012,U08,312375.159,2549151.507,487.531,descent,0,outage,terrain_occlusion
5221.618,T022,U05,318585.802,2548235.705,326.411,cruise,1,direct,
5222.252,T025,U02,318103.133,2548168.612,372.909,return,1,direct,
5223.392,T011,U07,318686.201,2545556.139,269.822,return,1,direct,
5224.208,T026,U01,314798.303,2550138.497,556.355,descent,0,outage,terrain_occlusion
5225.387,T012,U08,312375.159,2549151.507,477.531,descent,0,outage,terrain_occlusion
5226.618,T022,U05,318582.994,2548310.652,326.411,cruise,1,direct,
5227.252,T025,U02,318116.203,2548110.053,372.909,return,1,direct,
5228.392,T011,U07,318686.201,2545556.139,259.822,return,1,direct,
5229.208,T026,U01,314798.303,2550138.497,543.855,descent,0,outage,terrain_occlusion
5230.387,T012,U08,312375.159,2549151.507,467.531,descent,0,outage,terrain_occlusion
5231.618,T022,U05,318580.186,2548385.599,326.411,cruise,1,direct,
5232.252,T025,U02,318129.272,2548051.494,372.909,return,1,direct,
5233.392,T011,U07,318686.201,2545556.139,249.822,return,1,direct,
5234.208,T026,U01,314798.303,2550138.497,531.355,descent,0,outage,terrain_occlusion
5235.387,T012,U08,312375.159,2549151.507,457.531,descent,0,outage,terrain_occlusion
5236.618,T022,U05,318577.378,2548460.547,326.411,cruise,1,direct,
5237.252,T025,U02,318142.342,2547992.935,372.909,return,1,direct,
5238.392,T011,U07,318686.201,2545556.139,239.822,return,1,direct,
5239.208,T026,U01,314798.303,2550138.497,518.855,descent,0,outage,terrain_occlusion
5240.387,T012,U08,312375.159,2549151.507,447.531,descent,0,outage,terrain_occlusion
5241.618,T022,U05,318574.57,2548535.494,326.411,cruise,1,direct,
5242.252,T025,U02,318155.412,2547934.375,372.909,return,1,direct,
5243.392,T011,U07,318686.201,2545556.139,229.822,return,1,direct,
5244.208,T026,U01,314798.303,2550138.497,506.355,descent,0,outage,terrain_occlusion
5245.387,T012,U08,312375.159,2549151.507,437.531,descent,0,outage,terrain_occlusion
5246.618,T022,U05,318571.762,2548610.442,326.411,cruise,1,direct,
5247.252,T025,U02,318168.481,2547875.816,372.909,return,1,direct,
5248.392,T011,U07,318686.201,2545556.139,219.822,return,1,direct,
5249.208,T026,U01,314798.303,2550138.497,493.855,descent,0,outage,terrain_occlusion
5250.387,T012,U08,312375.159,2549151.507,427.531,descent,0,outage,terrain_occlusion
5251.618,T022,U05,318568.953,2548685.389,326.411,cruise,1,direct,
5252.252,T025,U02,318181.551,2547817.257,372.909,return,1,direct,
5253.392,T011,U07,318686.201,2545556.139,209.822,return,1,direct,
5254.208,T026,U01,314798.303,2550138.497,481.355,descent,0,outage,terrain_occlusion
5255.387,T012,U08,312375.159,2549151.507,417.531,descent,0,outage,terrain_occlusion
5256.618,T022,U05,318566.145,2548760.337,326.411,cruise,1,direct,
5257.252,T025,U02,318194.621,2547758.698,372.909,return,1,direct,
5258.392,T011,U07,318686.201,2545556.139,199.822,return,1,direct,
5259.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
5260.387,T012,U08,312375.159,2549151.507,407.531,descent,0,outage,terrain_occlusion
5261.618,T022,U05,318563.337,2548835.284,326.411,cruise,1,direct,
5262.252,T025,U02,318207.69,2547700.138,372.909,return,1,direct,
5263.392,T011,U07,318686.201,2545556.139,189.822,return,1,direct,
5264.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
5265.387,T012,U08,312375.159,2549151.507,397.531,descent,0,outage,terrain_occlusion
5266.618,T022,U05,318560.529,2548910.231,326.411,cruise,1,direct,
5267.252,T025,U02,318220.76,2547641.579,372.909,return,1,direct,
5268.392,T011,U07,318686.201,2545556.139,179.822,return,1,direct,
5269.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
5270.387,T012,U08,312375.159,2549151.507,387.531,descent,0,outage,terrain_occlusion
5271.618,T022,U05,318557.721,2548985.179,326.411,cruise,1,direct,
5272.252,T025,U02,318233.829,2547583.02,372.909,return,1,direct,
5273.392,T011,U07,318686.201,2545556.139,169.822,return,1,direct,
5274.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
5275.387,T012,U08,312375.159,2549151.507,377.531,descent,0,outage,terrain_occlusion
5276.618,T022,U05,318554.913,2549060.126,326.411,cruise,1,direct,
5277.252,T025,U02,318246.899,2547524.461,372.909,return,1,direct,
5278.392,T011,U07,318686.201,2545556.139,159.822,return,1,direct,
5279.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
5280.387,T012,U08,312375.159,2549151.507,367.531,descent,0,outage,terrain_occlusion
5281.618,T022,U05,318552.105,2549135.074,326.411,cruise,1,direct,
5282.252,T025,U02,318259.969,2547465.901,372.909,return,1,direct,
5283.392,T011,U07,318686.201,2545556.139,149.822,return,1,direct,
5284.208,T026,U01,314798.303,2550138.497,474.5,handover,0,outage,terrain_occlusion
